Time (seconds since epoch),Temp,Light
1365355464.57,22.7500,0
1365355465.07,22.7500,0
1365355465.57,22.7500,0
1365355466.07,22.7500,0
1365355466.57,22.7500,0
1365355467.07,22.7500,0
1365355467.57,22.7500,0
1365355468.07,22.7500,0
1365355468.57,22.7500,0
1365355469.07,22.7500,0
1365355469.57,22.7500,0
1365355470.07,22.7500,0
1365355470.57,22.7500,0
1365355471.07,22.7500,0
1365355471.57,22.7500,0
1365355472.07,22.7500,0
1365355472.57,22.7500,0
1365355473.07,22.7500,0
1365355473.57,22.7500,0
1365355474.07,22.7500,0
1365355474.57,22.7500,0
1365355475.07,22.7500,0
1365355475.57,22.7500,0
1365355476.07,22.7500,0
1365355476.57,22.7500,0
1365355477.07,22.7500,0
1365355477.57,22.7500,0
1365355478.07,22.7500,0
1365355478.57,22.7500,0
1365355479.07,22.7500,0
1365355479.57,22.7500,0
1365355480.07,22.7500,0
1365355480.57,22.7500,0
1365355481.07,22.7500,0
1365355481.57,22.7500,0
1365355482.07,22.8125,0
1365355482.57,22.8125,0
1365355483.07,22.7500,0
1365355483.57,22.7500,0
1365355484.07,22.7500,0
1365355484.57,22.7500,0
1365355485.07,22.7500,0
1365355485.57,22.7500,0
1365355486.07,22.8125,0
1365355486.57,22.7500,0
1365355487.07,22.7500,0
1365355487.57,22.7500,0
1365355488.07,22.8125,0
1365355488.57,22.8125,0
1365355489.07,22.7500,0
1365355489.57,22.8125,0
1365355490.07,22.7500,0
1365355490.57,22.7500,0
1365355491.07,22.8125,0
1365355491.57,22.7500,0
1365355492.07,22.7500,0
1365355492.57,22.7500,0
1365355493.07,22.7500,0
1365355493.57,22.7500,0
1365355494.07,22.7500,0
1365355494.57,22.8125,0
1365355495.07,22.7500,0
1365355495.57,22.7500,0
1365355496.07,22.7500,0
1365355496.57,22.7500,0
1365355497.07,22.7500,0
1365355497.57,22.7500,0
1365355498.07,22.7500,0
1365355498.57,22.7500,0
1365355499.07,22.7500,0
1365355499.57,22.7500,0
1365355500.07,22.7500,0
1365355500.57,22.8125,0
1365355501.07,22.7500,0
1365355501.57,22.8125,0
1365355502.07,22.8125,0
1365355502.57,22.7500,0
1365355503.07,22.7500,0
1365355503.57,22.7500,0
1365355504.07,22.7500,0
1365355504.57,22.7500,0
1365355505.07,22.7500,0
1365355505.57,22.7500,0
1365355506.07,22.8125,0
1365355506.57,22.8125,0
1365355507.07,22.8125,0
1365355507.57,22.7500,0
1365355508.07,22.8125,0
1365355508.57,22.7500,0
1365355509.07,22.7500,0
1365355509.57,22.7500,0
1365355510.07,22.8125,0
1365355510.57,22.7500,0
1365355511.07,22.8125,0
1365355511.57,22.7500,0
1365355512.07,22.7500,0
1365355512.57,22.7500,0
1365355513.07,22.8125,0
1365355513.57,22.8125,0
1365355514.07,22.7500,0
1365355514.57,22.7500,0
1365355515.07,22.7500,0
1365355515.57,22.8125,0
1365355516.07,22.8125,0
1365355516.57,22.8125,0
1365355517.07,22.7500,0
1365355517.57,22.8125,0
1365355518.07,22.8125,0
1365355518.57,22.7500,0
1365355519.07,22.8125,0
1365355519.57,22.7500,0
1365355520.07,22.7500,0
1365355520.57,22.8125,0
1365355521.07,22.7500,0
1365355521.57,22.7500,0
1365355522.07,22.7500,0
1365355522.57,22.8125,0
1365355523.07,22.7500,0
1365355523.57,22.8125,0
1365355524.07,22.8125,0
1365355524.57,22.8125,0
1365355525.07,22.8125,0
1365355525.57,22.8125,0
1365355526.07,22.8125,0
1365355526.57,22.8125,0
1365355527.07,22.8125,0
1365355527.57,22.8125,0
1365355528.07,22.8125,0
1365355528.57,22.8125,0
1365355529.07,22.8125,0
1365355529.57,22.8125,0
1365355530.07,22.7500,0
1365355530.57,22.7500,0
1365355531.07,22.7500,0
1365355531.57,22.8125,0
1365355532.07,22.8125,0
1365355532.57,22.8125,0
1365355533.07,22.8125,0
1365355533.57,22.8125,0
1365355534.07,22.8125,0
1365355534.57,22.7500,0
1365355535.07,22.8125,0
1365355535.57,22.8125,0
1365355536.07,22.8125,0
1365355536.57,22.7500,0
1365355537.07,22.8125,0
1365355537.57,22.8125,0
1365355538.07,22.8125,0
1365355538.57,22.8125,0
1365355539.07,22.8125,0
1365355539.57,22.7500,0
1365355540.07,22.8125,0
1365355540.57,22.8125,0
1365355541.07,22.8125,0
1365355541.57,22.7500,0
1365355542.07,22.8125,0
1365355542.57,22.8125,0
1365355543.07,22.8125,0
1365355543.57,22.8125,0
1365355544.07,22.8125,0
1365355544.57,22.7500,0
1365355545.08,22.7500,0
1365355545.57,22.8125,0
1365355546.07,22.8125,0
1365355546.57,22.8125,0
1365355547.07,22.8125,0
1365355547.57,22.8125,0
1365355548.07,22.8125,0
1365355548.57,22.8125,0
1365355549.08,22.8125,0
1365355549.58,22.8125,0
1365355550.07,22.8125,0
1365355550.57,22.8125,0
1365355551.07,22.8125,0
1365355551.57,22.8125,0
1365355552.07,22.8125,0
1365355552.57,22.8125,0
1365355553.07,22.8125,0
1365355553.58,22.8125,0
1365355554.07,22.7500,0
1365355554.58,22.8125,0
1365355555.08,22.8125,0
1365355555.58,22.8125,0
1365355556.08,22.8125,0
1365355556.58,22.8125,0
1365355557.08,22.8125,0
1365355557.58,22.8125,0
1365355558.08,22.8125,0
1365355558.58,22.8125,0
1365355559.08,22.8125,0
1365355559.58,22.8125,0
1365355560.08,22.8125,0
1365355560.58,22.8125,0
1365355561.08,22.8125,0
1365355561.58,22.8125,0
1365355562.08,22.8125,0
1365355562.58,22.8125,0
1365355563.08,22.8125,0
1365355563.58,22.8125,0
1365355564.08,22.8125,0
1365355564.58,22.8125,0
1365355565.08,22.8125,0
1365355565.58,22.8125,0
1365355566.08,22.8125,0
1365355566.58,22.8125,0
1365355567.08,22.8125,0
1365355567.58,22.8125,0
1365355568.08,22.8125,0
1365355568.58,22.8125,0
1365355569.08,22.8125,0
1365355569.58,22.8125,0
1365355570.08,22.8125,0
1365355570.58,22.8125,0
1365355571.08,22.8125,0
1365355571.58,22.8125,0
1365355572.08,22.8125,0
1365355572.58,22.8125,0
1365355573.08,22.8125,0
1365355573.58,22.8125,0
1365355574.08,22.8125,0
1365355574.58,22.8125,0
1365355575.08,22.8125,0
1365355575.58,22.8125,0
1365355576.08,22.8125,0
1365355576.58,22.8125,0
1365355577.08,22.8125,0
1365355577.58,22.8125,0
1365355578.08,22.8125,0
1365355578.58,22.8125,0
1365355579.08,22.8125,0
1365355579.58,22.8125,0
1365355580.08,22.8125,0
1365355580.58,22.8125,0
1365355581.08,22.8125,0
1365355581.58,22.8125,0
1365355582.08,22.8125,0
1365355582.58,22.8125,0
1365355583.08,22.8125,0
1365355583.58,22.8125,0
1365355584.08,22.8125,0
1365355584.58,22.8125,0
1365355585.08,22.8125,0
1365355585.58,22.8125,0
1365355586.08,22.8125,0
1365355586.58,22.8125,0
1365355587.08,22.8125,0
1365355587.58,22.8125,0
1365355588.08,22.8125,0
1365355588.58,22.8125,0
1365355589.08,22.8125,0
1365355589.58,22.8125,0
1365355590.08,22.8125,0
1365355590.58,22.8125,0
1365355591.08,22.8125,0
1365355591.58,22.8125,0
1365355592.08,22.8125,0
1365355592.58,22.8125,0
1365355593.08,22.8125,0
1365355593.58,22.8125,0
1365355594.08,22.8125,0
1365355594.58,22.8125,0
1365355595.08,22.8125,0
1365355595.58,22.8125,0
1365355596.08,22.8125,1
1365355596.58,22.8125,0
1365355597.08,22.8125,1
1365355597.58,22.8125,1
1365355598.08,22.8125,1
1365355598.58,22.8125,1
1365355599.08,22.8125,1
1365355599.58,22.8125,1
1365355600.08,22.8125,1
1365355600.58,22.8125,1
1365355601.08,22.8125,1
1365355601.58,22.8125,1
1365355602.08,22.8125,1
1365355602.58,22.8125,1
1365355603.08,22.8125,1
1365355603.58,22.8125,1
1365355604.08,22.8125,1
1365355604.58,22.8125,1
1365355605.08,22.8125,1
1365355605.58,22.8125,1
1365355606.08,22.8125,1
1365355606.58,22.8125,1
1365355607.08,22.8125,1
1365355607.58,22.8125,1
1365355608.08,22.8125,1
1365355608.58,22.8125,1
1365355609.08,22.8125,1
1365355609.58,22.8125,1
1365355610.08,22.8125,1
1365355610.58,22.8125,1
1365355611.08,22.8125,1
1365355611.58,22.8125,1
1365355612.08,22.8125,1
1365355612.58,22.8125,1
1365355613.08,22.8125,1
1365355613.58,22.8125,1
1365355614.08,22.8125,1
1365355614.58,22.8125,1
1365355615.08,22.8125,1
1365355615.58,22.8125,1
1365355616.08,22.8125,1
1365355616.58,22.8125,1
1365355617.08,22.8125,1
1365355617.58,22.8125,1
1365355618.08,22.8125,1
1365355618.58,22.8125,1
1365355619.08,22.8125,1
1365355619.58,22.8125,1
1365355620.08,22.8125,1
1365355620.58,22.8125,1
1365355621.08,22.7500,1
1365355621.58,22.8125,1
1365355622.08,22.8125,1
1365355622.58,22.8125,1
1365355623.08,22.8125,1
1365355623.58,22.8125,1
1365355624.08,22.8125,1
1365355624.58,22.8125,1
1365355625.08,22.8125,1
1365355625.58,22.8125,1
1365355626.08,22.8125,1
1365355626.58,22.8125,1
1365355627.08,22.8125,1
1365355627.58,22.8125,1
1365355628.08,22.8125,1
1365355628.58,22.8125,1
1365355629.08,22.8125,1
1365355629.58,22.8125,1
1365355630.08,22.8125,1
1365355630.58,22.8125,1
1365355631.08,22.8125,1
1365355631.58,22.8125,1
1365355632.08,22.8125,1
1365355632.58,22.8125,1
1365355633.08,22.8125,1
1365355633.58,22.8125,1
1365355634.08,22.8125,1
1365355634.58,22.8125,1
1365355635.08,22.8125,1
1365355635.58,22.8125,1
1365355636.08,22.8125,1
1365355636.58,22.8125,1
1365355637.08,22.8125,1
1365355637.58,22.8125,1
1365355638.08,22.8125,1
1365355638.58,22.8125,1
1365355639.08,22.8125,1
1365355639.58,22.8125,1
1365355640.08,22.8125,1
1365355640.58,22.8125,1
1365355641.09,22.8125,1
1365355641.58,22.7500,1
1365355642.08,22.8125,1
1365355642.58,22.7500,1
1365355643.08,22.8125,1
1365355643.58,22.8125,1
1365355644.08,22.8125,1
1365355644.58,22.7500,1
1365355645.08,22.8125,1
1365355645.58,22.8125,1
1365355646.08,22.8125,1
1365355646.58,22.8125,1
1365355647.08,22.7500,1
1365355647.58,22.8125,1
1365355648.08,22.8125,1
1365355648.58,22.8125,1
1365355649.08,22.8125,1
1365355649.58,22.8125,1
1365355650.08,22.8125,1
1365355650.58,22.8125,1
1365355651.08,22.8125,1
1365355651.58,22.8125,1
1365355652.08,22.8125,1
1365355652.58,22.8125,1
1365355653.08,22.8125,1
1365355653.58,22.8125,0
1365355654.08,22.7500,0
1365355654.58,22.7500,0
1365355655.08,22.8125,0
1365355655.58,22.8125,0
1365355656.08,22.8125,0
1365355656.58,22.7500,0
1365355657.08,22.8125,1
1365355657.59,22.8125,0
1365355658.08,22.8125,0
1365355658.58,22.8125,1
1365355659.08,22.8125,1
1365355659.58,22.8125,0
1365355660.08,22.8125,0
1365355660.58,22.8125,1
1365355661.08,22.8125,0
1365355661.58,22.8125,0
1365355662.08,22.8125,0
1365355662.58,22.8125,0
1365355663.08,22.8125,0
1365355663.58,22.7500,1
1365355664.09,22.8125,1
1365355664.58,22.7500,1
1365355665.08,22.8125,1
1365355665.58,22.8125,0
1365355666.08,22.8125,0
1365355666.58,22.7500,0
1365355667.08,22.8125,0
1365355667.58,22.8125,0
1365355668.08,22.8125,0
1365355668.58,22.8125,0
1365355669.08,22.8125,0
1365355669.58,22.8125,0
1365355670.08,22.8125,0
1365355670.58,22.8125,0
1365355671.08,22.8125,0
1365355671.58,22.8125,0
1365355672.08,22.7500,0
1365355672.58,22.8125,0
1365355673.08,22.8125,0
1365355673.58,22.8125,0
1365355674.08,22.8125,0
1365355674.58,22.8125,0
1365355675.08,22.8125,0
1365355675.58,22.8125,0
1365355676.08,22.8125,0
1365355676.58,22.8125,0
1365355677.08,22.8125,0
1365355677.59,22.7500,0
1365355678.08,22.8125,0
1365355678.59,22.8125,0
1365355679.09,22.7500,0
1365355679.58,22.8125,0
1365355680.08,22.8125,0
1365355680.58,22.8125,0
1365355681.08,22.8125,0
1365355681.59,22.8125,0
1365355682.08,22.8125,0
1365355682.59,22.8125,0
1365355683.09,22.8125,0
1365355683.59,22.8125,0
1365355684.09,22.8125,0
1365355684.59,22.8125,0
1365355685.09,22.8125,0
1365355685.59,22.8125,0
1365355686.09,22.7500,0
1365355686.59,22.7500,0
1365355687.09,22.8125,0
1365355687.59,22.8125,0
1365355688.09,22.7500,0
1365355688.59,22.8125,0
1365355689.09,22.8125,0
1365355689.59,22.8125,0
1365355690.09,22.8125,0
1365355690.59,22.8125,0
1365355691.09,22.8125,0
1365355691.59,22.8125,0
1365355692.09,22.8125,0
1365355692.59,22.8125,0
1365355693.09,22.8125,0
1365355693.59,22.8125,1
1365355694.09,22.8125,1
1365355694.59,22.7500,0
1365355695.09,22.7500,1
1365355695.59,22.8125,0
1365355696.09,22.8125,0
1365355696.59,22.8125,0
1365355697.09,22.8125,0
1365355697.59,22.8125,0
1365355698.09,22.8125,0
1365355698.59,22.8125,0
1365355699.09,22.8125,0
1365355699.59,22.7500,0
1365355700.09,22.8125,0
1365355700.59,22.7500,0
1365355701.09,22.8125,0
1365355701.59,22.7500,0
1365355702.09,22.8125,0
1365355702.59,22.7500,0
1365355703.09,22.8125,0
1365355703.59,22.8125,0
1365355704.09,22.7500,1
1365355704.59,22.8125,1
1365355705.09,22.8125,0
1365355705.59,22.7500,0
1365355706.09,22.7500,0
1365355706.59,22.7500,0
1365355707.09,22.8125,1
1365355707.59,22.7500,0
1365355708.09,22.8125,1
1365355708.59,22.8125,1
1365355709.09,22.7500,0
1365355709.59,22.7500,0
1365355710.09,22.7500,0
1365355710.59,22.7500,0
1365355711.09,22.8125,0
1365355711.59,22.7500,1
1365355712.09,22.8125,1
1365355712.59,22.8125,1
1365355713.09,22.7500,0
1365355713.59,22.7500,0
1365355714.09,22.7500,0
1365355714.59,22.7500,0
1365355715.09,22.7500,0
1365355715.59,22.7500,0
1365355716.09,22.7500,0
1365355716.59,22.8125,0
1365355717.09,22.7500,1
1365355717.59,22.7500,0
1365355718.09,22.7500,0
1365355718.59,22.7500,0
1365355719.09,22.7500,0
1365355719.59,22.8125,0
1365355720.09,22.7500,0
1365355720.59,22.7500,0
1365355721.09,22.7500,0
1365355721.59,22.7500,0
1365355722.09,22.7500,0
1365355722.59,22.7500,0
1365355723.09,22.7500,0
1365355723.59,22.7500,0
1365355724.09,22.7500,0
1365355724.59,22.7500,0
1365355725.09,22.7500,0
1365355725.59,22.7500,0
1365355726.09,22.7500,0
1365355726.59,22.7500,0
1365355727.09,22.7500,0
1365355727.59,22.7500,0
1365355728.09,22.7500,0
1365355728.59,22.7500,0
1365355729.09,22.7500,0
1365355729.59,22.7500,0
1365355730.09,22.7500,0
1365355730.59,22.7500,0
1365355731.09,22.7500,0
1365355731.59,22.7500,0
1365355732.09,22.7500,0
1365355732.59,22.7500,0
1365355733.09,22.7500,0
1365355733.59,22.7500,0
1365355734.09,22.7500,0
1365355734.59,22.7500,0
1365355735.09,22.7500,0
1365355735.59,22.7500,0
1365355736.09,22.7500,0
1365355736.59,22.7500,0
1365355737.09,22.7500,0
1365355737.59,22.7500,0
1365355738.09,22.7500,0
1365355738.59,22.7500,0
1365355739.09,22.7500,0
1365355739.59,22.7500,0
1365355740.09,22.7500,0
1365355740.59,22.7500,0
1365355741.09,22.7500,0
1365355741.59,22.7500,0
1365355742.09,22.7500,0
1365355742.59,22.7500,0
1365355743.09,22.7500,0
1365355743.59,22.7500,0
1365355744.09,22.7500,1
1365355744.59,22.7500,1
1365355745.09,22.7500,1
1365355745.59,22.7500,0
1365355746.09,22.7500,0
1365355746.59,22.7500,0
1365355747.09,22.7500,0
1365355747.59,22.7500,0
1365355748.09,22.7500,0
1365355748.59,22.7500,0
1365355749.09,22.7500,0
1365355749.59,22.7500,0
1365355750.09,22.7500,1
1365355750.59,22.7500,1
1365355751.09,22.7500,1
1365355751.59,22.7500,1
1365355752.09,22.7500,1
1365355752.59,22.7500,1
1365355753.09,22.7500,1
1365355753.59,22.7500,1
1365355754.09,22.7500,1
1365355754.59,22.7500,1
1365355755.09,22.7500,0
1365355755.59,22.7500,1
1365355756.09,22.7500,1
1365355756.59,22.7500,1
1365355757.09,22.7500,1
1365355757.59,22.7500,1
1365355758.09,22.7500,1
1365355758.59,22.7500,1
1365355759.09,22.7500,1
1365355759.59,22.7500,1
1365355760.09,22.7500,1
1365355760.59,22.7500,1
1365355761.09,22.7500,1
1365355761.59,22.7500,1
1365355762.09,22.7500,1
1365355762.59,22.7500,1
1365355763.09,22.7500,1
1365355763.59,22.7500,0
1365355764.09,22.7500,0
1365355764.59,22.7500,1
1365355765.09,22.7500,0
1365355765.59,22.7500,1
1365355766.09,22.7500,1
1365355766.59,22.7500,1
1365355767.09,22.7500,1
1365355767.59,22.7500,1
1365355768.09,22.7500,1
1365355768.59,22.7500,1
1365355769.09,22.7500,1
1365355769.59,22.7500,1
1365355770.09,22.7500,1
1365355770.59,22.7500,1
1365355771.09,22.7500,1
1365355771.59,22.7500,1
1365355772.09,22.7500,1
1365355772.59,22.7500,1
1365355773.09,22.7500,1
1365355773.59,22.7500,1
1365355774.09,22.7500,1
1365355774.59,22.7500,1
1365355775.09,22.7500,1
1365355775.59,22.7500,1
1365355776.09,22.7500,1
1365355776.59,22.7500,1
1365355777.09,22.7500,1
1365355777.59,22.7500,1
1365355778.09,22.7500,1
1365355778.59,22.7500,1
1365355779.09,22.7500,1
1365355779.59,22.7500,1
1365355780.09,22.7500,1
1365355780.59,22.7500,1
1365355781.09,22.7500,1
1365355781.59,22.7500,1
1365355782.09,22.7500,1
1365355782.59,22.7500,1
1365355783.09,22.7500,1
1365355783.59,22.7500,1
1365355784.09,22.7500,1
1365355784.59,22.7500,1
1365355785.09,22.7500,1
1365355785.59,22.7500,1
1365355786.09,22.7500,1
1365355786.59,22.7500,1
1365355787.09,22.7500,1
1365355787.59,22.7500,1
1365355788.09,22.7500,1
1365355788.59,22.7500,1
1365355789.09,22.7500,1
1365355789.59,22.7500,1
1365355790.09,22.7500,1
1365355790.59,22.7500,1
1365355791.09,22.7500,1
1365355791.59,22.7500,1
1365355792.09,22.7500,1
1365355792.59,22.7500,1
1365355793.09,22.7500,1
1365355793.59,22.7500,1
1365355794.09,22.7500,1
1365355794.59,22.7500,1
1365355795.09,22.7500,1
1365355795.59,22.7500,1
1365355796.09,22.7500,1
1365355796.59,22.7500,1
1365355797.09,22.7500,1
1365355797.59,22.7500,1
1365355798.09,22.7500,1
1365355798.59,22.7500,1
1365355799.09,22.7500,1
1365355799.59,22.7500,1
1365355800.09,22.7500,1
1365355800.59,22.7500,1
1365355801.09,22.7500,1
1365355801.59,22.7500,1
1365355802.09,22.7500,1
1365355802.59,22.7500,1
1365355803.09,22.7500,1
1365355803.6,22.7500,1
1365355804.09,22.7500,1
1365355804.59,22.7500,1
1365355805.09,22.7500,1
1365355805.59,22.7500,1
1365355806.09,22.7500,1
1365355806.6,22.7500,1
1365355807.09,22.7500,1
1365355807.6,22.7500,1
1365355808.1,22.7500,1
1365355808.59,22.7500,1
1365355809.09,22.7500,1
1365355809.59,22.7500,1
1365355810.1,22.7500,1
1365355810.6,22.7500,1
1365355811.1,22.7500,1
1365355811.6,22.7500,1
1365355812.1,22.7500,1
1365355812.6,22.7500,1
1365355813.1,22.7500,1
1365355813.6,22.7500,1
1365355814.1,22.7500,1
1365355814.6,22.7500,1
1365355815.1,22.7500,1
1365355815.6,22.7500,1
1365355816.1,22.7500,1
1365355816.6,22.7500,1
1365355817.1,22.7500,1
1365355817.6,22.7500,1
1365355818.1,22.7500,1
1365355818.6,22.7500,1
1365355819.1,22.7500,1
1365355819.6,22.7500,1
1365355820.1,22.7500,1
1365355820.6,22.7500,1
1365355821.1,22.7500,1
1365355821.6,22.7500,1
1365355822.1,22.7500,1
1365355822.6,22.7500,1
1365355823.1,22.7500,1
1365355823.6,22.7500,1
1365355824.1,22.7500,1
1365355824.6,22.7500,1
1365355825.1,22.7500,1
1365355825.6,22.7500,1
1365355826.1,22.7500,1
1365355826.6,22.7500,1
1365355827.1,22.7500,1
1365355827.6,22.7500,1
1365355828.1,22.7500,1
1365355828.6,22.7500,1
1365355829.1,22.7500,1
1365355829.6,22.7500,1
1365355830.1,22.7500,1
1365355830.6,22.7500,1
1365355831.1,22.7500,1
1365355831.6,22.7500,1
1365355832.1,22.7500,1
1365355832.6,22.7500,1
1365355833.1,22.7500,1
1365355833.6,22.7500,1
1365355834.1,22.7500,1
1365355834.6,22.7500,1
1365355835.1,22.7500,1
1365355835.6,22.7500,1
1365355836.1,22.7500,1
1365355836.6,22.7500,1
1365355837.1,22.7500,1
1365355837.6,22.7500,1
1365355838.1,22.7500,1
1365355838.6,22.7500,1
1365355839.1,22.7500,1
1365355839.6,22.7500,1
1365355840.1,22.7500,1
1365355840.6,22.7500,1
1365355841.1,22.7500,1
1365355841.6,22.7500,1
1365355842.1,22.7500,1
1365355842.6,22.7500,1
1365355843.1,22.7500,1
1365355843.6,22.7500,1
1365355844.1,22.7500,1
1365355844.6,22.7500,1
1365355845.1,22.7500,1
1365355845.6,22.7500,1
1365355846.1,22.7500,1
1365355846.6,22.7500,1
1365355847.1,22.7500,1
1365355847.6,22.7500,1
1365355848.1,22.7500,1
1365355848.6,22.7500,1
1365355849.1,22.7500,1
1365355849.6,22.7500,1
1365355850.1,22.7500,1
1365355850.6,22.7500,1
1365355851.1,22.7500,1
1365355851.6,22.7500,1
1365355852.1,22.7500,1
1365355852.6,22.7500,1
1365355853.1,22.7500,1
1365355853.6,22.7500,1
1365355854.1,22.7500,1
1365355854.6,22.7500,1
1365355855.1,22.7500,1
1365355855.6,22.7500,1
1365355856.1,22.7500,1
1365355856.6,22.7500,1
1365355857.1,22.7500,1
1365355857.6,22.7500,1
1365355858.1,22.7500,1
1365355858.6,22.7500,1
1365355859.1,22.7500,1
1365355859.6,22.7500,1
1365355860.1,22.7500,1
1365355860.6,22.7500,1
1365355861.1,22.7500,1
1365355861.6,22.7500,1
1365355862.1,22.7500,1
1365355862.6,22.7500,1
1365355863.1,22.7500,1
1365355863.6,22.7500,1
1365355864.1,22.7500,1
1365355864.6,22.7500,1
1365355865.1,22.7500,1
1365355865.6,22.7500,1
1365355866.1,22.7500,1
1365355866.6,22.7500,1
1365355867.1,22.7500,1
1365355867.6,22.7500,1
1365355868.1,22.7500,1
1365355868.6,22.7500,1
1365355869.1,22.7500,1
1365355869.6,22.7500,1
1365355870.1,22.7500,1
1365355870.6,22.7500,1
1365355871.1,22.7500,1
1365355871.6,22.7500,1
1365355872.1,22.7500,1
1365355872.6,22.7500,1
1365355873.1,22.7500,1
1365355873.6,22.7500,1
1365355874.1,22.7500,1
1365355874.6,22.7500,1
1365355875.1,22.7500,1
1365355875.6,22.7500,1
1365355876.1,22.7500,1
1365355876.6,22.7500,1
1365355877.1,22.7500,1
1365355877.6,22.7500,1
1365355878.1,22.7500,1
1365355878.6,22.7500,1
1365355879.1,22.7500,1
1365355879.6,22.7500,1
1365355880.1,22.7500,1
1365355880.6,22.7500,1
1365355881.1,22.7500,1
1365355881.6,22.7500,1
1365355882.1,22.7500,1
1365355882.6,22.7500,1
1365355883.1,22.7500,1
1365355883.6,22.7500,1
1365355884.1,22.7500,1
1365355884.6,22.7500,1
1365355885.1,22.7500,1
1365355885.6,22.7500,1
1365355886.1,22.7500,1
1365355886.6,22.7500,1
1365355887.1,22.7500,1
1365355887.6,22.7500,1
1365355888.1,22.7500,1
1365355888.6,22.7500,1
1365355889.1,22.7500,1
1365355889.6,22.7500,1
1365355890.1,22.7500,1
1365355890.6,22.7500,1
1365355891.1,22.7500,1
1365355891.6,22.7500,1
1365355892.1,22.7500,1
1365355892.6,22.7500,1
1365355893.1,22.7500,1
1365355893.6,22.7500,1
1365355894.1,22.7500,1
1365355894.6,22.7500,1
1365355895.1,22.7500,1
1365355895.6,22.7500,1
1365355896.1,22.7500,1
1365355896.6,22.7500,1
1365355897.1,22.7500,1
1365355897.6,22.7500,1
1365355898.1,22.7500,1
1365355898.6,22.7500,1
1365355899.1,22.7500,1
1365355899.6,22.7500,1
1365355900.1,22.7500,1
1365355900.6,22.7500,1
1365355901.1,22.7500,1
1365355901.6,22.7500,1
1365355902.1,22.7500,1
1365355902.6,22.7500,1
1365355903.1,22.7500,1
1365355903.6,22.7500,1
1365355904.1,22.7500,1
1365355904.6,22.7500,1
1365355905.1,22.7500,1
1365355905.6,22.7500,1
1365355906.1,22.7500,1
1365355906.6,22.7500,1
1365355907.1,22.7500,1
1365355907.6,22.7500,1
1365355908.1,22.7500,1
1365355908.6,22.7500,1
1365355909.1,22.7500,1
1365355909.6,22.7500,1
1365355910.1,22.7500,1
1365355910.6,22.7500,1
1365355911.1,22.7500,1
1365355911.6,22.7500,1
1365355912.1,22.7500,1
1365355912.6,22.7500,1
1365355913.1,22.7500,1
1365355913.6,22.7500,1
1365355914.1,22.6875,1
1365355914.6,22.7500,1
1365355915.1,22.7500,1
1365355915.6,22.7500,1
1365355916.1,22.7500,1
1365355916.6,22.7500,1
1365355917.1,22.7500,1
1365355917.6,22.7500,1
1365355918.1,22.7500,1
1365355918.6,22.7500,1
1365355919.1,22.7500,1
1365355919.6,22.7500,1
1365355920.1,22.7500,1
1365355920.6,22.7500,1
1365355921.1,22.7500,1
1365355921.6,22.7500,1
