Time (seconds since epoch),Temp,Light
1365351765.78,22.4375,80
1365351766.28,22.4375,80
1365351766.78,22.4375,80
1365351767.28,22.4375,80
1365351767.78,22.5000,81
1365351768.28,22.5000,80
1365351768.78,22.5000,80
1365351769.28,22.4375,80
1365351769.78,22.4375,80
1365351770.28,22.5000,80
1365351770.78,22.5000,80
1365351771.28,22.4375,81
1365351771.78,22.5000,80
1365351772.28,22.4375,80
1365351772.78,22.5000,80
1365351773.28,22.5000,80
1365351773.78,22.4375,80
1365351774.28,22.5000,80
1365351774.78,22.4375,80
1365351775.28,22.5000,80
1365351775.78,22.5000,80
1365351776.28,22.5000,80
1365351776.78,22.5000,80
1365351777.28,22.5000,73
1365351777.78,22.5000,80
1365351778.28,22.5000,80
1365351778.78,22.5000,80
1365351779.28,22.5000,80
1365351779.78,22.5000,78
1365351780.28,22.5000,80
1365351780.78,22.5000,80
1365351781.28,22.5000,80
1365351781.78,22.5000,80
1365351782.28,22.5000,80
1365351782.78,22.5000,80
1365351783.28,22.5000,80
1365351783.78,22.5000,80
1365351784.28,22.5000,80
1365351784.78,22.5000,80
1365351785.28,22.5000,80
1365351785.78,22.5000,80
1365351786.28,22.5000,80
1365351786.78,22.5000,80
1365351787.28,22.5000,125
1365351787.78,22.5000,80
1365351788.28,22.5000,80
1365351788.78,22.5000,80
1365351789.28,22.5000,80
1365351789.78,22.5000,80
1365351790.28,22.5000,80
1365351790.78,22.5000,80
1365351791.28,22.5000,80
1365351791.78,22.5000,80
1365351792.28,22.5000,80
1365351792.78,22.5000,80
1365351793.28,22.5000,80
1365351793.78,22.5000,80
1365351794.28,22.5000,80
1365351794.78,22.5000,80
1365351795.28,22.5000,80
1365351795.78,22.5000,80
1365351796.28,22.5000,80
1365351796.78,22.5000,80
1365351797.28,22.5000,80
1365351797.78,22.5000,80
1365351798.28,22.5000,80
1365351798.78,22.5000,80
1365351799.28,22.5000,80
1365351799.78,22.5000,80
1365351800.28,22.5000,80
1365351800.78,22.5000,80
1365351801.28,22.5000,80
1365351801.78,22.5000,80
1365351802.28,22.5000,80
1365351802.78,22.5000,79
1365351803.28,22.5000,79
1365351803.78,22.5000,79
1365351804.28,22.5000,79
1365351804.78,22.5000,79
1365351805.28,22.5000,79
1365351805.78,22.5000,79
1365351806.28,22.5000,79
1365351806.78,22.5000,79
1365351807.28,22.5000,79
1365351807.78,22.5000,79
1365351808.28,22.5000,79
1365351808.78,22.5000,79
1365351809.28,22.5000,79
1365351809.78,22.5000,79
1365351810.28,22.5000,79
1365351810.78,22.5000,79
1365351811.28,22.5000,79
1365351811.78,22.5000,79
1365351812.28,22.5000,79
1365351812.78,22.5000,79
1365351813.28,22.5000,79
1365351813.78,22.5000,79
1365351814.29,22.5000,79
1365351814.79,22.5000,79
1365351815.28,22.5000,79
1365351815.78,22.5000,79
1365351816.28,22.5000,79
1365351816.79,22.5000,79
1365351817.29,22.5000,79
1365351817.79,22.5000,79
1365351818.29,22.5000,79
1365351818.78,22.5000,79
1365351819.29,22.5000,79
1365351819.79,22.5000,79
1365351820.29,22.5000,79
1365351820.79,22.5000,79
1365351821.29,22.5000,79
1365351821.79,22.5000,79
1365351822.29,22.5000,78
1365351822.79,22.5000,79
1365351823.29,22.5000,79
1365351823.79,22.5000,79
1365351824.29,22.5000,79
1365351824.79,22.5000,78
1365351825.29,22.5000,78
1365351825.79,22.5000,78
1365351826.29,22.5000,78
1365351826.79,22.5000,78
1365351827.29,22.5000,78
1365351827.79,22.5000,78
1365351828.29,22.5000,78
1365351828.79,22.5000,78
1365351829.29,22.5000,78
1365351829.79,22.5000,78
1365351830.29,22.5000,78
1365351830.79,22.5000,78
1365351831.29,22.5000,78
1365351831.79,22.5000,78
1365351832.29,22.5000,78
1365351832.79,22.5000,78
1365351833.29,22.5000,78
1365351833.79,22.5000,78
1365351834.29,22.5000,78
1365351834.79,22.5000,78
1365351835.29,22.5000,78
1365351835.79,22.5000,78
1365351836.29,22.5000,78
1365351836.79,22.5000,78
1365351837.29,22.5000,78
1365351837.79,22.5000,78
1365351838.29,22.5000,78
1365351838.79,22.5000,78
1365351839.29,22.5000,78
1365351839.79,22.5000,78
1365351840.29,22.5000,78
1365351840.79,22.5000,78
1365351841.29,22.5000,78
1365351841.79,22.5000,78
1365351842.29,22.5000,78
1365351842.79,22.5000,78
1365351843.29,22.5000,78
1365351843.79,22.5000,78
1365351844.29,22.5000,78
1365351844.79,22.5000,78
1365351845.29,22.5000,78
1365351845.79,22.5000,78
1365351846.29,22.5000,78
1365351846.79,22.5000,78
1365351847.29,22.5000,77
1365351847.79,22.5000,77
1365351848.29,22.5000,77
1365351848.79,22.5000,77
1365351849.29,22.5000,78
1365351849.79,22.5000,78
1365351850.29,22.5000,77
1365351850.79,22.5000,77
1365351851.29,22.5000,77
1365351851.79,22.5000,77
1365351852.29,22.5000,77
1365351852.79,22.5000,77
1365351853.29,22.5000,77
1365351853.79,22.5000,77
1365351854.29,22.5000,77
1365351854.79,22.5000,77
1365351855.29,22.5000,77
1365351855.79,22.5000,78
1365351856.29,22.5000,78
1365351856.79,22.5000,78
1365351857.29,22.5000,78
1365351857.79,22.5000,77
1365351858.29,22.5000,77
1365351858.79,22.5000,77
1365351859.29,22.5000,77
1365351859.79,22.5000,77
1365351860.29,22.5000,77
1365351860.79,22.5000,77
1365351861.29,22.5000,77
1365351861.79,22.5000,77
1365351862.29,22.5000,77
1365351862.79,22.5000,77
1365351863.29,22.5000,77
1365351863.79,22.5000,77
1365351864.29,22.5000,77
1365351864.79,22.5000,77
1365351865.29,22.5000,77
1365351865.79,22.5000,77
1365351866.29,22.5000,76
1365351866.79,22.5000,76
1365351867.29,22.5000,76
1365351867.79,22.5000,76
1365351868.29,22.5000,76
1365351868.79,22.5000,76
1365351869.29,22.5000,76
1365351869.79,22.5000,76
1365351870.29,22.5000,76
1365351870.79,22.5000,76
1365351871.29,22.5000,76
1365351871.79,22.5000,76
1365351872.29,22.5000,76
1365351872.79,22.5000,76
1365351873.29,22.5000,76
1365351873.79,22.5000,76
1365351874.29,22.5000,76
1365351874.79,22.5000,76
1365351875.29,22.5000,76
1365351875.79,22.5000,76
1365351876.29,22.5000,76
1365351876.79,22.5000,76
1365351877.29,22.5000,76
1365351877.79,22.5000,76
1365351878.29,22.5000,76
1365351878.79,22.5000,76
1365351879.29,22.5000,76
1365351879.79,22.5000,76
1365351880.29,22.5000,76
1365351880.79,22.5000,76
1365351881.29,22.5000,76
1365351881.79,22.5000,76
1365351882.29,22.5000,73
1365351882.79,22.5000,76
1365351883.29,22.5000,76
1365351883.79,22.5000,76
1365351884.29,22.5000,76
1365351884.79,22.5000,76
1365351885.29,22.5000,76
1365351885.79,22.5000,76
1365351886.29,22.5000,76
1365351886.79,22.5000,76
1365351887.29,22.5000,76
1365351887.79,22.5000,76
1365351888.29,22.5000,76
1365351888.79,22.5000,76
1365351889.29,22.5000,76
1365351889.79,22.5000,76
1365351890.29,22.5000,76
1365351890.79,22.5000,76
1365351891.29,22.5000,76
1365351891.79,22.5000,76
1365351892.29,22.5000,76
1365351892.79,22.5000,76
1365351893.29,22.5000,76
1365351893.79,22.5000,76
1365351894.29,22.5000,76
1365351894.79,22.5000,76
1365351895.29,22.5000,76
1365351895.79,22.5000,76
1365351896.29,22.5000,76
1365351896.79,22.5000,76
1365351897.29,22.5000,76
1365351897.79,22.5000,76
1365351898.29,22.5000,76
1365351898.79,22.5000,76
1365351899.29,22.5000,76
1365351899.79,22.5000,76
1365351900.29,22.5000,76
1365351900.79,22.5000,76
1365351901.29,22.5000,76
1365351901.79,22.5000,76
1365351902.29,22.5000,76
1365351902.79,22.5000,76
1365351903.29,22.5000,76
1365351903.79,22.5000,75
1365351904.29,22.5000,75
1365351904.79,22.5000,75
1365351905.29,22.5000,75
1365351905.79,22.5000,75
1365351906.29,22.5000,75
1365351906.79,22.5000,75
1365351907.29,22.5000,75
1365351907.79,22.5000,75
1365351908.29,22.5000,75
1365351908.79,22.5000,76
1365351909.29,22.5000,76
1365351909.79,22.5000,76
1365351910.29,22.5000,76
1365351910.79,22.5000,76
1365351911.29,22.5000,76
1365351911.79,22.5000,75
1365351912.29,22.5000,76
1365351912.79,22.5000,76
1365351913.29,22.5000,75
1365351913.79,22.5000,75
1365351914.29,22.5000,75
1365351914.79,22.5000,75
1365351915.29,22.5000,75
1365351915.79,22.5000,74
1365351916.29,22.5000,74
1365351916.79,22.5000,74
1365351917.29,22.5000,74
1365351917.79,22.5000,75
1365351918.29,22.5000,75
1365351918.79,22.5000,75
1365351919.29,22.5000,75
1365351919.79,22.5000,75
1365351920.29,22.5000,75
1365351920.79,22.5000,75
1365351921.29,22.5000,75
1365351921.79,22.5000,75
1365351922.29,22.5000,75
1365351922.79,22.5000,75
1365351923.29,22.5000,75
1365351923.79,22.5000,75
1365351924.29,22.5000,75
1365351924.79,22.5000,75
1365351925.29,22.5000,75
1365351925.79,22.5000,75
1365351926.29,22.5000,74
1365351926.79,22.5000,74
1365351927.29,22.5000,74
1365351927.79,22.5000,74
1365351928.29,22.5000,75
1365351928.79,22.5000,75
1365351929.29,22.5000,75
1365351929.79,22.5000,75
1365351930.29,22.5000,75
1365351930.79,22.5000,75
1365351931.29,22.5000,74
1365351931.79,22.5000,74
1365351932.29,22.5000,75
1365351932.79,22.5000,75
1365351933.29,22.5000,74
1365351933.79,22.5000,74
1365351934.29,22.5000,74
1365351934.79,22.5000,74
1365351935.29,22.5000,74
1365351935.79,22.5000,74
1365351936.29,22.5000,75
1365351936.79,22.5000,74
1365351937.29,22.5000,74
1365351937.79,22.5000,74
1365351938.29,22.5000,74
1365351938.79,22.5000,74
1365351939.29,22.5000,74
1365351939.79,22.5000,74
1365351940.29,22.5000,74
1365351940.79,22.5000,75
1365351941.29,22.5000,74
1365351941.79,22.5000,74
1365351942.29,22.5000,74
1365351942.79,22.5000,74
1365351943.29,22.5000,74
1365351943.79,22.5000,73
1365351944.29,22.5000,73
1365351944.8,22.5000,73
1365351945.29,22.5000,73
1365351945.8,22.5000,73
1365351946.3,22.5000,74
1365351946.79,22.5000,74
1365351947.3,22.5000,74
1365351947.8,22.5000,74
1365351948.3,22.5000,74
1365351948.8,22.5000,73
1365351949.29,22.5000,73
1365351949.8,22.5000,73
1365351950.3,22.5000,73
1365351950.8,22.5000,73
1365351951.3,22.5000,73
1365351951.8,22.5000,73
1365351952.3,22.5000,73
1365351952.8,22.5000,73
1365351953.3,22.5000,73
1365351953.8,22.5000,73
1365351954.3,22.5000,73
1365351954.8,22.5000,73
1365351955.3,22.5000,73
1365351955.8,22.5000,72
1365351956.3,22.5000,73
1365351956.8,22.5000,73
1365351957.3,22.5000,73
1365351957.8,22.5000,73
1365351958.3,22.5000,73
1365351958.8,22.5000,73
1365351959.3,22.5625,73
1365351959.8,22.5000,72
1365351960.3,22.5000,73
1365351960.8,22.5000,73
1365351961.3,22.5000,73
1365351961.8,22.5000,72
1365351962.3,22.5000,72
1365351962.8,22.5000,72
1365351963.3,22.5000,72
1365351963.8,22.5000,72
1365351964.3,22.5000,73
1365351964.8,22.5000,73
1365351965.3,22.5000,72
1365351965.8,22.5000,72
1365351966.3,22.5000,72
1365351966.8,22.5000,72
1365351967.3,22.5000,72
1365351967.8,22.5000,72
1365351968.3,22.5000,72
1365351968.8,22.5000,72
1365351969.3,22.5000,72
1365351969.8,22.5000,72
1365351970.3,22.5000,72
1365351970.8,22.5000,72
1365351971.3,22.5000,71
1365351971.8,22.5000,71
1365351972.3,22.5000,71
1365351972.8,22.5000,71
1365351973.3,22.5625,72
1365351973.8,22.5000,72
1365351974.3,22.5000,72
1365351974.8,22.5000,72
1365351975.3,22.5000,72
1365351975.8,22.5000,71
1365351976.3,22.5000,71
1365351976.8,22.5000,71
1365351977.3,22.5000,71
1365351977.8,22.5000,71
1365351978.3,22.5000,71
1365351978.8,22.5000,71
1365351979.3,22.5000,71
1365351979.8,22.5000,71
1365351980.3,22.5000,71
1365351980.8,22.5000,72
1365351981.3,22.5000,71
1365351981.8,22.5000,71
1365351982.3,22.5000,71
1365351982.8,22.5625,71
1365351983.3,22.5625,71
1365351983.8,22.5000,71
1365351984.3,22.5000,71
1365351984.8,22.5000,71
1365351985.3,22.5000,71
1365351985.8,22.5000,71
1365351986.3,22.5000,71
1365351986.8,22.5000,70
1365351987.3,22.5000,70
1365351987.8,22.5000,71
1365351988.3,22.5000,71
1365351988.8,22.5000,71
1365351989.3,22.5000,70
1365351989.8,22.5000,70
1365351990.3,22.5000,70
1365351990.8,22.5000,70
1365351991.3,22.5625,70
1365351991.8,22.5625,70
1365351992.3,22.5000,70
1365351992.8,22.5000,70
1365351993.3,22.5000,70
1365351993.8,22.5000,70
1365351994.3,22.5000,70
1365351994.8,22.5000,69
1365351995.3,22.5000,70
1365351995.8,22.5000,70
1365351996.3,22.5625,69
1365351996.8,22.5000,69
1365351997.3,22.5000,69
1365351997.8,22.5000,69
1365351998.3,22.5000,69
1365351998.8,22.5000,70
1365351999.3,22.5000,70
1365351999.8,22.5000,70
1365352000.3,22.5625,70
1365352000.8,22.5000,70
1365352001.3,22.5000,70
1365352001.8,22.5000,69
1365352002.3,22.5625,69
1365352002.8,22.5000,69
1365352003.3,22.5000,69
1365352003.8,22.5625,69
1365352004.3,22.5625,69
1365352004.8,22.5000,68
1365352005.3,22.5000,68
1365352005.8,22.5000,68
1365352006.3,22.5625,68
1365352006.8,22.5625,69
1365352007.3,22.5000,69
1365352007.8,22.5000,69
1365352008.3,22.5000,69
1365352008.8,22.5000,69
1365352009.3,22.5000,69
1365352009.8,22.5000,69
1365352010.3,22.5625,69
1365352010.8,22.5000,68
1365352011.3,22.5625,68
1365352011.8,22.5000,68
1365352012.3,22.5625,68
1365352012.8,22.5000,69
1365352013.3,22.5000,69
1365352013.8,22.5000,69
1365352014.3,22.5625,69
1365352014.8,22.5625,68
1365352015.3,22.5625,68
1365352015.8,22.5000,68
1365352016.3,22.5000,68
1365352016.8,22.5625,68
1365352017.3,22.5000,68
1365352017.8,22.5000,67
1365352018.3,22.5625,68
1365352018.8,22.5625,68
1365352019.3,22.5000,68
1365352019.8,22.5625,68
1365352020.3,22.5625,68
1365352020.8,22.5000,68
1365352021.3,22.5000,68
1365352021.8,22.5000,68
1365352022.3,22.5625,68
1365352022.8,22.5000,68
1365352023.3,22.5000,68
1365352023.8,22.5625,67
1365352024.3,22.5625,67
1365352024.8,22.5000,67
1365352025.3,22.5000,67
1365352025.8,22.5000,67
1365352026.3,22.5625,67
1365352026.8,22.5625,67
1365352027.3,22.5625,67
1365352027.8,22.5625,67
1365352028.3,22.5625,67
1365352028.8,22.5000,67
1365352029.3,22.5000,67
1365352029.8,22.5625,67
1365352030.3,22.5625,67
1365352030.8,22.5625,67
1365352031.31,22.5625,67
1365352031.8,22.5000,67
1365352032.3,22.5625,67
1365352032.8,22.5625,67
1365352033.3,22.5625,66
1365352033.8,22.5625,66
1365352034.3,22.5625,66
1365352034.8,22.5625,66
1365352035.3,22.5000,66
1365352035.8,22.5625,67
1365352036.3,22.5625,67
1365352036.8,22.5625,67
1365352037.3,22.5625,67
1365352037.8,22.5000,67
1365352038.3,22.5625,67
1365352038.8,22.5000,67
1365352039.3,22.5625,66
1365352039.8,22.5625,66
1365352040.3,22.5625,66
1365352040.8,22.5000,66
1365352041.3,22.5625,66
1365352041.8,22.5625,66
1365352042.3,22.5625,66
1365352042.8,22.5625,66
1365352043.3,22.5625,66
1365352043.8,22.5000,66
1365352044.3,22.5625,66
1365352044.8,22.5625,66
1365352045.3,22.5625,66
1365352045.8,22.5625,66
1365352046.3,22.5625,66
1365352046.8,22.5625,65
1365352047.3,22.5625,66
1365352047.8,22.5625,66
1365352048.3,22.5000,66
1365352048.8,22.5625,66
1365352049.3,22.5625,66
1365352049.8,22.5625,66
1365352050.3,22.5625,66
1365352050.8,22.5625,66
1365352051.3,22.5625,65
1365352051.8,22.5625,65
1365352052.3,22.5625,65
1365352052.8,22.5625,65
1365352053.3,22.5625,65
1365352053.8,22.5625,65
1365352054.3,22.5625,65
1365352054.8,22.5625,65
1365352055.3,22.5625,65
1365352055.8,22.5625,65
1365352056.3,22.5000,65
1365352056.8,22.5000,65
1365352057.3,22.5000,65
1365352057.8,22.5625,65
1365352058.3,22.5625,65
1365352058.8,22.5000,64
1365352059.3,22.5625,64
1365352059.8,22.5000,64
1365352060.3,22.5000,64
1365352060.8,22.5000,65
1365352061.3,22.5625,65
1365352061.8,22.5000,65
1365352062.3,22.5000,65
1365352062.8,22.5625,65
1365352063.3,22.5625,64
1365352063.8,22.5625,64
1365352064.3,22.5000,64
1365352064.8,22.5000,64
1365352065.3,22.5625,64
1365352065.8,22.5625,64
1365352066.3,22.5625,64
1365352066.8,22.5000,64
1365352067.3,22.5625,64
1365352067.8,22.5625,64
1365352068.3,22.5625,64
1365352068.8,22.5000,64
1365352069.3,22.5625,64
1365352069.8,22.5625,64
1365352070.3,22.5625,64
1365352070.8,22.5000,63
1365352071.3,22.5000,63
1365352071.8,22.5625,63
1365352072.3,22.5000,63
1365352072.8,22.5625,63
1365352073.3,22.5625,63
1365352073.8,22.5625,63
1365352074.3,22.5000,63
1365352074.81,22.5625,63
1365352075.3,22.5000,64
1365352075.8,22.5625,64
1365352076.3,22.5625,64
1365352076.81,22.5625,64
1365352077.3,22.5625,64
1365352077.8,22.5000,64
1365352078.31,22.5000,64
1365352078.81,22.5625,64
1365352079.31,22.5000,64
1365352079.81,22.5625,63
1365352080.31,22.5000,63
1365352080.81,22.5000,63
1365352081.31,22.5625,63
1365352081.81,22.5625,63
1365352082.31,22.5000,63
1365352082.81,22.5000,63
1365352083.31,22.5625,63
1365352083.81,22.5000,63
1365352084.31,22.5000,63
1365352084.81,22.5625,63
1365352085.31,22.5625,63
1365352085.81,22.5625,63
1365352086.31,22.5625,63
1365352086.81,22.5625,63
1365352087.31,22.5625,63
1365352087.81,22.5625,63
1365352088.31,22.5625,63
1365352088.81,22.5000,63
1365352089.31,22.5000,63
1365352089.81,22.5625,63
1365352090.31,22.5000,63
1365352090.81,22.5000,63
1365352091.31,22.5625,63
1365352091.81,22.5000,63
1365352092.31,22.5625,63
1365352092.81,22.5000,63
1365352093.31,22.5625,63
1365352093.81,22.5000,63
1365352094.31,22.5000,63
1365352094.81,22.5625,63
1365352095.31,22.5000,63
1365352095.81,22.5000,63
1365352096.31,22.5000,63
1365352096.81,22.5625,63
1365352097.31,22.5000,63
1365352097.81,22.5625,63
1365352098.31,22.5625,63
1365352098.81,22.5625,62
1365352099.31,22.5000,62
1365352099.81,22.5625,62
1365352100.31,22.5625,62
1365352100.81,22.5000,63
1365352101.31,22.5625,62
1365352101.81,22.5000,62
1365352102.31,22.5000,62
1365352102.81,22.5000,62
1365352103.31,22.5000,62
1365352103.81,22.5000,62
1365352104.31,22.5625,62
1365352104.81,22.5000,62
1365352105.31,22.5000,62
1365352105.81,22.5000,62
1365352106.31,22.5625,62
1365352106.81,22.5625,62
1365352107.31,22.5000,62
1365352107.81,22.5000,62
1365352108.31,22.5625,62
1365352108.81,22.5000,62
1365352109.31,22.5625,62
1365352109.81,22.5000,62
1365352110.31,22.5000,62
1365352110.81,22.5000,62
1365352111.31,22.5000,62
1365352111.81,22.5000,62
1365352112.31,22.5000,62
1365352112.81,22.5625,62
1365352113.31,22.5000,62
1365352113.81,22.5625,61
1365352114.31,22.5625,61
1365352114.81,22.5000,61
1365352115.31,22.5000,61
1365352115.81,22.5000,61
1365352116.31,22.5625,61
1365352116.81,22.5000,61
1365352117.31,22.5625,62
1365352117.81,22.5625,61
1365352118.31,22.5625,62
1365352118.81,22.5625,61
1365352119.31,22.5625,61
1365352119.81,22.5625,62
1365352120.31,22.5625,62
1365352120.81,22.5000,61
1365352121.31,22.5000,61
1365352121.81,22.5000,61
1365352122.31,22.5000,61
1365352122.81,22.5625,61
1365352123.31,22.5000,61
1365352123.81,22.5000,61
1365352124.31,22.5625,61
1365352124.81,22.5000,61
1365352125.31,22.5000,61
1365352125.81,22.5625,61
1365352126.31,22.5000,61
1365352126.81,22.5625,61
1365352127.31,22.5625,61
1365352127.81,22.5000,61
1365352128.31,22.5625,61
1365352128.81,22.5625,61
1365352129.31,22.5000,61
1365352129.81,22.5000,61
1365352130.31,22.5000,61
1365352130.81,22.5625,61
1365352131.31,22.5000,61
1365352131.81,22.5000,61
1365352132.31,22.5000,61
1365352132.81,22.5000,61
1365352133.31,22.5625,61
1365352133.81,22.5625,61
1365352134.31,22.5625,61
1365352134.81,22.5625,61
1365352135.31,22.5625,61
1365352135.81,22.5625,61
1365352136.31,22.5625,61
1365352136.81,22.5625,61
1365352137.31,22.5625,61
1365352137.81,22.5625,60
1365352138.31,22.5625,60
1365352138.81,22.5625,61
1365352139.31,22.5000,61
1365352139.81,22.5625,61
1365352140.31,22.5625,60
1365352140.81,22.5000,60
1365352141.31,22.5625,60
1365352141.81,22.5625,60
1365352142.31,22.5625,60
1365352142.81,22.5000,60
1365352143.31,22.5625,60
1365352143.81,22.5625,60
1365352144.31,22.5000,60
1365352144.81,22.5625,60
1365352145.31,22.5625,60
1365352145.81,22.5000,60
1365352146.31,22.5625,60
1365352146.81,22.5625,60
1365352147.31,22.5625,60
1365352147.81,22.5625,61
1365352148.31,22.5000,61
1365352148.81,22.5000,61
1365352149.31,22.5625,61
1365352149.81,22.5625,61
1365352150.31,22.5000,61
1365352150.81,22.5625,61
1365352151.31,22.5625,61
1365352151.81,22.5625,61
1365352152.31,22.5625,61
1365352152.81,22.5625,61
1365352153.31,22.5625,61
1365352153.81,22.5625,61
1365352154.31,22.5625,61
1365352154.81,22.5625,61
1365352155.31,22.5625,61
1365352155.81,22.5625,60
1365352156.31,22.5625,60
1365352156.81,22.5625,60
1365352157.31,22.5625,60
1365352157.81,22.5625,60
1365352158.31,22.5625,60
1365352158.81,22.5625,60
1365352159.31,22.5625,60
1365352159.81,22.5625,60
1365352160.31,22.5625,60
1365352160.81,22.5625,60
1365352161.31,22.5625,60
1365352161.81,22.5625,60
1365352162.31,22.5625,60
1365352162.81,22.5625,60
1365352163.31,22.5625,60
1365352163.81,22.5625,60
1365352164.31,22.5625,60
1365352164.81,22.5625,60
1365352165.31,22.5625,60
1365352165.81,22.5000,60
1365352166.31,22.5625,60
1365352166.81,22.5625,60
1365352167.31,22.5000,60
1365352167.81,22.5625,60
1365352168.31,22.5625,60
1365352168.81,22.5625,60
1365352169.31,22.5625,60
1365352169.81,22.5625,60
1365352170.31,22.5625,60
1365352170.81,22.5625,60
1365352171.31,22.5625,60
1365352171.81,22.5000,60
1365352172.31,22.5000,60
1365352172.81,22.5625,60
1365352173.31,22.5625,60
1365352173.81,22.5000,60
1365352174.31,22.5625,60
1365352174.81,22.5625,60
1365352175.31,22.5625,59
1365352175.81,22.5000,60
1365352176.31,22.5625,60
1365352176.81,22.5625,60
1365352177.31,22.5000,60
1365352177.81,22.5625,60
1365352178.31,22.5000,59
1365352178.81,22.5000,60
1365352179.31,22.5000,60
1365352179.81,22.5625,59
1365352180.31,22.5625,59
1365352180.81,22.5000,59
1365352181.31,22.5000,59
1365352181.81,22.5625,59
1365352182.31,22.5625,59
1365352182.81,22.5000,59
1365352183.31,22.5000,59
1365352183.81,22.5625,59
1365352184.31,22.5000,59
1365352184.81,22.5000,59
1365352185.31,22.5625,59
1365352185.81,22.5000,59
1365352186.31,22.5000,59
1365352186.81,22.5625,59
1365352187.31,22.5625,59
1365352187.81,22.5625,59
1365352188.31,22.5625,59
1365352188.81,22.5000,59
1365352189.31,22.5625,59
1365352189.81,22.5000,59
1365352190.31,22.5625,59
1365352190.81,22.5000,59
1365352191.31,22.5625,59
1365352191.81,22.5000,59
1365352192.31,22.5000,58
1365352192.81,22.5625,58
1365352193.31,22.5625,59
1365352193.81,22.5625,58
1365352194.31,22.5625,58
1365352194.81,22.5000,58
1365352195.31,22.5625,58
1365352195.81,22.5625,58
1365352196.31,22.5000,58
1365352196.81,22.5625,58
1365352197.31,22.5625,58
1365352197.81,22.5625,58
1365352198.31,22.5625,58
1365352198.81,22.5625,58
1365352199.31,22.5625,58
1365352199.81,22.5625,58
1365352200.31,22.5625,58
1365352200.81,22.5625,58
1365352201.31,22.5625,58
1365352201.82,22.5625,58
1365352202.32,22.5625,58
1365352202.81,22.5000,58
1365352203.31,22.5625,58
1365352203.82,22.5625,58
1365352204.31,22.5625,58
1365352204.81,22.5000,58
1365352205.31,22.5625,58
1365352205.82,22.5000,58
1365352206.32,22.5625,58
1365352206.82,22.5625,58
1365352207.31,22.5625,58
1365352207.82,22.5625,58
1365352208.32,22.5000,58
1365352208.82,22.5625,58
1365352209.32,22.5625,58
1365352209.82,22.5625,58
1365352210.32,22.5625,58
1365352210.82,22.5625,58
1365352211.32,22.5625,58
1365352211.82,22.5000,58
1365352212.32,22.5625,58
1365352212.82,22.5625,58
1365352213.32,22.5625,58
1365352213.82,22.5625,58
1365352214.32,22.5625,58
1365352214.82,22.5625,58
1365352215.32,22.5625,58
1365352215.82,22.5625,58
1365352216.32,22.5625,58
1365352216.82,22.5625,58
1365352217.32,22.5625,58
1365352217.82,22.5625,58
1365352218.32,22.5625,58
1365352218.82,22.5625,58
1365352219.32,22.5625,58
1365352219.82,22.5625,58
1365352220.32,22.5625,58
1365352220.82,22.5000,57
1365352221.32,22.5000,58
1365352221.82,22.5625,57
1365352222.32,22.5625,58
1365352222.82,22.5625,58
1365352223.32,22.5625,58
1365352223.82,22.5625,57
1365352224.32,22.5625,58
1365352224.82,22.5000,58
1365352225.32,22.5625,58
1365352225.82,22.5000,58
1365352226.32,22.5000,58
1365352226.82,22.5625,58
